555.648438;0
555.683716;0
555.718994;0
555.754272;0
555.789612;0
555.824890;0
555.860168;0
555.895447;0
555.930786;0
555.966064;0
556.001343;0
556.036621;0
556.071899;0
556.107239;0
556.142517;0
556.177795;0
556.213074;0
556.248413;0
556.283691;0
556.318970;0
556.354248;0
556.389587;0
556.424866;0
556.460144;0
556.495422;0
556.530762;0
556.566040;0
556.601318;0
556.636597;0
556.671875;0
556.707214;0
556.742493;0
556.777771;0
556.813049;0
556.848389;0
556.883667;0
556.918945;0
556.954224;0
556.989563;0
557.024841;0
557.060120;0
557.095398;0
557.130737;0
557.166016;0
557.201294;0
557.236572;0
557.271851;0
557.307190;0
557.342468;0
557.377747;0
557.413025;0
557.448364;0
557.483643;0
557.518921;0
557.554199;0
557.589539;0
557.624817;0
557.660095;0
557.695374;0
557.730713;0
557.765991;0
557.801270;0
557.836548;0
557.871826;0
557.907166;0
557.942444;0
557.977722;0
558.013000;0
558.048340;0
558.083618;0
558.118896;0
558.154175;0
558.189514;0
558.224792;0
558.260071;0
558.295349;0
558.330688;0
558.365967;0
558.401245;0
558.436523;0
558.471802;0
558.507141;0
558.542419;0
558.577698;0
558.612976;0
558.648315;0
558.683594;0
558.718872;0
558.754150;0
558.789490;0
558.824768;0
558.860046;0
558.895325;0
558.930664;0
558.965942;0
559.001221;0
559.036499;0
559.071777;0
559.107117;0
559.142395;0
559.177673;0
559.212952;0
559.248291;0
559.283569;0
559.318848;0
559.354126;0
559.389465;0
559.424744;0
559.460022;0
559.495300;0
559.530640;0
559.565918;0
559.601196;0
559.636475;0
559.671753;0
559.707092;0
559.742371;0
559.777649;0
559.812927;0
559.848267;0
559.883545;0
559.918823;0
559.954102;0
559.989441;0
560.024719;0
560.059998;0
560.095276;0
560.130615;0
560.165894;0
560.201172;0
560.236450;0
560.271729;0
560.307068;0
560.342346;0
560.377625;0
560.412903;0
560.448242;0
560.483521;0
560.518799;0
560.554077;0
560.589417;0
560.624695;0
560.659973;0
560.695251;0
560.730591;0
560.765869;0
560.801147;0
560.836426;0
560.871704;0
560.907043;0
560.942322;0
560.977600;0
561.012878;0
561.048218;0
561.083496;0
561.118774;0
561.154053;0
561.189392;0
561.224670;0
561.259949;0
561.295227;0
561.330566;0
561.365845;0
561.401123;0
561.436401;0
561.471680;0
561.507019;0
561.542297;0
561.577576;0
561.612854;0
561.648193;0
561.683472;0
561.718750;0
561.754028;0
561.789368;0
561.824646;0
561.859924;0
561.895203;0
561.930542;0
561.965820;0
562.001099;0
562.036377;0
562.071655;0
562.106995;0
562.142273;0
562.177551;0
562.212830;0
562.248169;0
562.283447;0
562.318726;0
562.354004;0
562.389343;0
562.424622;0
562.459900;0
562.495178;0
562.530518;0
562.565796;0
562.601074;0
562.636353;0
562.671631;0
562.706970;0
562.742249;0
562.777527;0
562.812805;0
562.848145;0
562.883423;0
562.918701;0
562.953979;0
562.989319;0
563.024597;0
563.059875;0
563.095154;0
563.130493;0
563.165771;0
563.201050;0
563.236328;0
563.271606;0
563.306946;0
563.342224;0
563.377502;0
563.412781;0
563.448120;0
563.483398;0
563.518677;0
563.553955;0
563.589294;0
563.624573;0
563.659851;0
563.695129;0
563.730469;0
563.765747;0
563.801025;0
563.836304;0
563.871582;0
563.906921;0
563.942200;0
563.977478;0
564.012756;0
564.048096;0
564.083374;0
564.118652;0
564.153931;0
564.189270;0
564.224548;0
564.259827;0
564.295105;0
564.330444;0
564.365723;0
564.401001;0
564.436279;0
564.471558;0
564.506897;0
564.542175;0
564.577454;0
564.612732;0
564.648071;0
564.683350;0
564.718628;0
564.753906;0
564.789246;0
564.824524;0
564.859802;0
564.895081;0
564.930420;0
564.965698;0
565.000977;0
565.036255;0
565.071533;0
565.106873;0
565.142151;0
565.177429;0
565.212708;0
565.248047;0
565.283325;0
565.318604;0
565.353882;0
565.389221;0
565.424500;0
565.459778;0
565.495056;0
565.530396;0
565.565674;0
565.600952;0
565.636230;0
565.671509;0
565.706848;0
565.742126;0
565.777405;0
565.812683;0
565.848022;0
565.883301;0
565.918579;0
565.953857;0
565.989197;0
566.024475;0
566.059753;0
566.095032;0
566.130371;0
566.165649;0
566.200928;0
566.236206;0
566.271484;0
566.306824;0
566.342102;0
566.377380;0
566.412659;0
566.447998;0
566.483276;0
566.518555;0
566.553833;0
566.589172;0
566.624451;0
566.659729;0
566.695007;0
566.730347;0
566.765625;0
566.800903;0
566.836182;0
566.871460;0
566.906799;0
566.942078;0
566.977356;0
567.012634;0
567.047974;0
567.083252;0
567.118530;0
567.153809;0
567.189148;0
567.224426;0
567.259705;0
567.294983;0
567.330322;0
567.365601;0
567.400879;0
567.436157;0
567.471436;0
567.506775;0
567.542053;0
567.577332;0
567.612610;0
567.647949;0
567.683228;0
567.718506;0
567.753784;0
567.789124;0
567.824402;0
567.859680;0
567.894958;0
567.930298;0
567.965576;0
568.000854;0
568.036133;0
568.071411;0
568.106750;0
568.142029;0
568.177307;0
568.212585;0
568.247925;0
568.283203;0
568.318481;0
568.353760;0
568.389099;0
568.424377;0
568.459656;0
568.494934;0
568.530273;0
568.565552;0
568.600830;0
568.636108;0
568.671387;0
568.706726;0
568.742004;0
568.777283;0
568.812561;0
568.847900;0
568.883179;0
568.918457;0
568.953735;0
568.989075;0
569.024353;0
569.059631;0
569.094910;0
569.130249;0
569.165527;0
569.200806;0
569.236084;0
569.271362;0
569.306702;0
569.341980;0
569.377258;0
569.412537;0
569.447876;0
569.483154;0
569.518433;0
569.553711;0
569.589050;0
569.624329;0
569.659607;0
569.694885;0
569.730225;0
569.765503;0
569.800781;0
569.836060;0
569.871338;0
569.906677;0
569.941956;0
569.977234;0
570.012512;0
570.047852;0
570.083130;0
570.118408;0
570.153687;0
570.189026;0
570.224304;0
570.259583;0
570.294861;0
570.330200;0
