Mean;Mean;
x;y;
[];[];
0.845221;0.35364759;
0.84600872;0.37009132;
0.84679644;0.3665116;
0.84758415;0.36670872;
0.84837187;0.37659813;
0.84915959;0.37464035;
0.84994731;0.36789406;
0.85073502;0.35813648;
0.85152274;0.36288496;
0.85231046;0.35976019;
0.85309818;0.36093024;
0.85388589;0.36592709;
0.85467361;0.37541644;
0.85546133;0.3615429;
0.85624905;0.36160943;
0.85703676;0.37223633;
0.85782448;0.36358698;
0.8586122;0.35831062;
0.85939992;0.35067411;
0.86018764;0.34305338;
0.86097535;0.35188412;
0.86176307;0.35950413;
0.86255079;0.36787658;
0.86333851;0.36340872;
0.86412622;0.36476181;
0.86491394;0.35975527;
0.86570166;0.36059608;
0.86648938;0.3688834;
0.86727709;0.36860585;
0.86806481;0.3677233;
0.86885253;0.37166663;
0.86964025;0.36870663;
0.87042796;0.37149171;
0.87121568;0.37131467;
0.8720034;0.37066976;
0.87279112;0.36765207;
0.87357883;0.36901519;
0.87436655;0.36685801;
0.87515427;0.37459518;
0.87594199;0.37895335;
0.87672971;0.3805212;
0.87751742;0.37998248;
0.87830514;0.38622833;
0.87909286;0.37271622;
0.87988058;0.37399105;
0.88066829;0.37555839;
0.88145601;0.37560719;
0.88224373;0.37880908;
0.88303145;0.38190788;
0.88381916;0.36784505;
0.88460688;0.37118141;
0.8853946;0.36303407;
0.88618232;0.37800534;
0.88697003;0.37324865;
0.88775775;0.37461505;
0.88854547;0.37956113;
0.88933319;0.36577443;
0.8901209;0.36797264;
0.89090862;0.36562095;
0.89169634;0.37768249;
0.89248406;0.3792632;
0.89327178;0.37705677;
0.89405949;0.36676992;
0.89484721;0.36518155;
0.89563493;0.36135149;
0.89642265;0.36680774;
0.89721036;0.37285722;
0.89799808;0.36969507;
0.8987858;0.36453615;
0.89957352;0.37269014;
0.90036123;0.37916903;
0.90114895;0.37585996;
0.90193667;0.37022973;
0.90272439;0.36743638;
0.9035121;0.36716072;
0.90429982;0.3612711;
0.90508754;0.36199919;
0.90587526;0.36007532;
0.90666297;0.35584099;
0.90745069;0.36028523;
0.90823841;0.35769573;
0.90902613;0.36665374;
0.90981384;0.37820148;
0.91060156;0.37885836;
0.91138928;0.36694372;
0.912177;0.36944595;
0.91296472;0.36989546;
0.91375243;0.36152843;
0.91454015;0.37014035;
0.91532787;0.38256198;
0.91611559;0.37977601;
0.9169033;0.36664517;
0.91769102;0.35720596;
0.91847874;0.35220699;
0.91926646;0.35018714;
0.92005417;0.35442443;
0.92084189;0.36843795;
0.92162961;0.36703325;
0.92241733;0.34292426;
0.92320504;0.34579097;
0.92399276;0.33284598;
0.92478048;0.33565178;
0.9255682;0.33756245;
0.92635591;0.35167691;
0.92714363;0.36776217;
0.92793135;0.38086697;
0.92871907;0.38078576;
0.92950679;0.38283678;
0.9302945;0.38229694;
0.93108222;0.38180957;
0.93186994;0.36696804;
0.93265766;0.3765388;
0.93344537;0.37889808;
0.93423309;0.36464437;
0.93502081;0.35764786;
0.93580853;0.37529041;
0.93659624;0.37951041;
0.93738396;0.37824533;
0.93817168;0.38474595;
0.9389594;0.3889991;
0.93974711;0.38417331;
0.94053483;0.37909219;
0.94132255;0.38215205;
0.94211027;0.3753601;
0.94289798;0.3746144;
0.9436857;0.38318072;
