567.859375;235748
567.865173;237176
567.871033;240539
567.876831;237817
567.882629;234473
567.888428;237794
567.894226;237812
567.900024;236441
567.905823;239041
567.911621;239279
567.917419;236741
567.923218;237159
567.929016;240240
567.934875;236099
567.940674;237212
567.946472;242913
567.952271;239827
567.958069;238503
567.963867;240015
567.969666;241965
567.975464;239777
567.981262;241356
567.987061;238313
567.992920;238134
567.998718;238537
568.004517;242419
568.010315;237512
568.016113;238674
568.021912;238976
568.027710;238984
568.033508;238496
568.039307;239958
568.045105;240314
568.050964;241009
568.056763;240223
568.062561;242174
568.068359;241164
568.074158;241292
568.079956;242091
568.085754;239856
568.091553;242184
568.097351;241772
568.103149;243927
568.109009;241223
568.114807;238710
568.120605;245776
568.126404;245167
568.132202;240374
568.138000;242756
568.143799;243234
568.149597;241695
568.155396;243488
568.161194;245576
568.167053;242067
568.172852;241935
568.178650;244017
568.184448;244025
568.190247;245407
568.196045;244171
568.201843;243894
568.207642;244228
568.213440;244702
568.219238;248039
568.225037;245675
568.230896;246773
568.236694;244160
568.242493;245755
568.248291;245981
568.254089;244323
568.259888;244841
568.265686;244168
568.271484;246632
568.277283;243111
568.283081;243072
568.288940;246161
568.294739;246473
568.300537;246162
568.306335;243651
568.312134;246676
568.317932;242364
568.323730;243831
568.329529;244069
568.335327;246013
568.341125;245567
568.346985;247152
568.352783;247431
568.358582;244622
568.364380;246279
568.370178;246124
568.375977;247458
568.381775;244169
568.387573;245312
568.393372;242852
568.399170;246806
568.405029;244359
568.410828;248225
568.416626;246621
568.422424;248190
568.428223;245201
568.434021;248338
568.439819;248307
568.445618;247275
568.451416;247534
568.457214;249551
568.463013;249270
568.468872;248903
568.474670;249270
568.480469;250315
568.486267;249647
568.492065;249230
568.497864;250064
568.503662;246690
568.509460;249394
568.515259;251017
568.521057;247183
568.526917;248033
568.532715;247191
568.538513;249330
568.544312;249863
568.550110;249210
568.555908;248070
568.561707;249374
568.567505;252497
568.573303;252704
568.579102;254447
568.584961;249659
568.590759;249893
568.596558;249438
568.602356;248828
568.608154;250308
568.613953;249341
568.619751;250129
568.625549;249259
568.631348;251187
568.637146;249472
568.643005;246452
568.648804;251766
568.654602;250480
568.660400;251386
568.666199;251138
568.671997;248744
568.677795;246951
568.683594;248105
568.689392;250238
568.695190;247491
568.701050;247964
568.706848;247987
568.712646;248280
568.718445;246241
568.724243;249487
568.730042;248279
568.735840;249836
568.741638;250250
568.747437;248414
568.753235;249037
568.759033;250297
568.764893;245434
568.770691;248512
568.776489;248931
568.782288;249726
568.788086;249789
568.793884;249106
568.799683;248790
568.805481;249818
568.811279;247157
568.817078;251399
568.822937;249318
568.828735;248261
568.834534;250038
568.840332;248704
568.846130;250288
568.851929;246239
568.857727;247901
568.863525;246970
568.869324;249741
568.875122;247076
568.880981;249087
568.886780;249061
568.892578;248092
568.898376;248943
568.904175;246770
568.909973;247753
568.915771;247636
568.921570;248984
568.927368;247184
568.933167;246937
568.939026;248983
568.944824;247492
568.950623;244501
568.956421;249702
568.962219;247527
568.968018;246466
568.973816;244482
568.979614;248458
568.985413;243096
568.991211;245635
568.997009;244016
569.002869;242409
569.008667;244995
569.014465;242684
569.020264;244895
569.026062;248070
569.031860;245024
569.037659;241208
569.043457;242376
569.049255;244201
569.055054;240250
569.060913;241103
569.066711;238929
569.072510;239497
569.078308;240817
569.084106;242372
569.089905;239814
569.095703;241463
569.101501;240417
569.107300;239400
569.113098;240181
569.118958;240548
569.124756;239173
569.130554;240208
569.136353;241778
569.142151;242811
569.147949;241832
569.153748;239393
569.159546;237297
569.165344;239102
569.171143;241695
569.177002;242448
569.182800;242087
569.188599;240880
569.194397;241217
569.200195;238812
569.205994;242575
569.211792;240016
569.217590;243149
569.223389;238310
569.229187;242160
569.235046;241592
569.240845;241188
569.246643;241012
569.252441;240362
569.258240;240266
569.264038;239311
569.269836;240409
569.275635;236847
569.281433;237078
569.287231;242208
569.293030;241870
569.298889;239526
569.304688;238757
569.310486;236639
569.316284;237586
569.322083;239182
569.327881;237398
569.333679;235826
569.339478;237230
569.345276;240309
569.351074;237764
569.356934;237405
569.362732;235454
