564.631775;1790;
564.642517;1790;
564.653259;1790;
564.664001;1789;
564.674744;1790;
564.685486;1790;
564.696167;1790;
564.706909;1789;
564.717651;1790;
564.728394;1790;
564.739136;1790;
564.749878;1790;
564.760620;1790;
564.771362;1789;
564.782104;1790;
564.792847;1790;
564.803589;1791;
564.814331;1789;
564.825073;1814;
564.835815;1790;
564.846558;1790;
564.857300;1790;
564.868042;1789;
564.878784;1790;
564.889526;1790;
564.900269;1790;
564.911011;1790;
564.921753;1790;
564.932495;1991;
564.943237;1790;
564.953979;1789;
564.964722;1790;
564.975464;1790;
564.986206;1790;
564.996948;1790;
565.007690;1791;
565.018433;1790;
565.029175;1790;
565.039917;1790;
565.050659;1790;
565.061401;1790;
565.072144;1790;
565.082886;1789;
565.093628;1789;
565.104370;1789;
565.115051;1790;
565.125793;1790;
565.136536;1790;
565.147278;1790;
565.158020;1790;
565.168762;1790;
565.179504;1791;
565.190247;1790;
565.200989;1790;
565.211731;1789;
565.222473;1790;
565.233215;1790;
565.243958;1790;
565.254700;1789;
565.265442;1790;
565.276184;1790;
565.286926;1790;
565.297668;1789;
565.308411;1788;
565.319153;1789;
565.329895;1790;
565.340637;1789;
565.351379;1790;
565.362122;1790;
565.372864;1790;
565.383606;1790;
565.394348;1790;
565.405090;1790;
565.415833;1790;
565.426575;1790;
565.437317;1790;
565.448059;1790;
565.458801;1790;
565.469543;1790;
565.480286;1790;
565.491028;1789;
565.501770;1789;
565.512512;1790;
565.523193;1790;
565.533936;1789;
565.544678;1790;
565.555420;1830;
565.566162;1790;
565.576904;1790;
565.587646;1789;
565.598389;1789;
565.609131;2045;
565.619873;1791;
565.630615;1790;
565.641357;1790;
565.652100;1789;
565.662842;1790;
565.673584;1790;
565.684326;1789;
565.695068;1790;
565.705811;1790;
565.716553;1790;
565.727295;1790;
565.738037;1790;
565.748779;1788;
565.759521;1790;
565.770264;1790;
565.781006;1795;
565.791748;1790;
565.802490;1790;
565.813232;1790;
565.823975;1790;
565.834717;1789;
565.845459;1790;
565.856201;1790;
565.866943;1789;
565.877686;1790;
565.888428;1790;
565.899170;1790;
565.909912;1790;
565.920654;1790;
565.931396;1790;
565.942078;1790;
565.952820;1788;
565.963562;1790;
565.974304;1790;
565.985046;1790;
565.995789;1789;
566.006531;1790;
566.017273;1790;
566.028015;1790;
566.038757;1790;
566.049500;1790;
566.060242;1788;
566.070984;1790;
566.081726;1890;
566.092468;1790;
566.103210;1790;
566.113953;1790;
566.124695;1790;
566.135437;1790;
566.146179;1790;
566.156921;1790;
566.167664;1790;
566.178406;1790;
566.189148;1790;
566.199890;1790;
566.210632;1790;
566.221375;1790;
566.232117;1790;
566.242859;1790;
566.253601;1789;
566.264343;1789;
566.275085;1789;
566.285828;1790;
566.296570;1790;
566.307312;1790;
566.318054;1790;
566.328796;1790;
566.339539;1790;
566.350220;1789;
566.360962;1789;
566.371704;1789;
566.382446;1791;
566.393188;1789;
566.403931;1790;
566.414673;1790;
566.425415;1790;
566.436157;1790;
566.446899;1790;
566.457642;1790;
566.468384;1790;
566.479126;1789;
566.489868;1790;
