Mean;Mean;
x;y;
[];[];
0.16007905;0.061665977;
0.16205534;0.057694595;
0.16403162;0.055402361;
0.16600791;0.053296387;
0.16798419;0.054341405;
0.16996047;0.053803852;
0.17193676;0.058231203;
0.17391304;0.063005126;
0.17588933;0.057545817;
0.17786561;0.055730974;
0.1798419;0.05677632;
0.18181818;0.054882447;
0.18379447;0.057169033;
0.18577075;0.050003645;
0.18774704;0.051714099;
0.18972332;0.056524546;
0.1916996;0.058252197;
0.19367589;0.05688856;
0.19565217;0.055090436;
0.19762846;0.057594861;
0.19960474;0.055944788;
0.20158103;0.058633116;
0.20355731;0.055985652;
0.2055336;0.050885396;
0.20750988;0.053245129;
0.20948617;0.054591886;
0.21146245;0.056879624;
0.21343874;0.055670638;
0.21541502;0.051349077;
0.2173913;0.051023566;
0.21936759;0.055023258;
0.22134387;0.06388389;
0.22332016;0.058569206;
0.22529644;0.053709735;
0.22727273;0.053700014;
0.22924901;0.050561362;
0.2312253;0.05328973;
0.23320158;0.055121579;
0.23517787;0.061342549;
0.23715415;0.063659465;
0.23913043;0.054820181;
0.24110672;0.056356268;
0.243083;0.050892427;
0.24505929;0.050561406;
0.24703557;0.056276427;
0.24901186;0.051633675;
0.25098814;0.053255436;
0.25296443;0.055321978;
0.25494071;0.051091382;
0.256917;0.052943816;
0.25889328;0.054749979;
0.26086957;0.05049492;
0.26284585;0.053463539;
0.26482213;0.054268406;
0.26679842;0.051457825;
0.2687747;0.055420428;
0.27075099;0.052332991;
0.27272727;0.052781927;
0.27470356;0.051670946;
0.27667984;0.057122902;
0.27865613;0.054956784;
0.28063241;0.051652411;
0.2826087;0.051652723;
0.28458498;0.055499635;
0.28656126;0.05225221;
0.28853755;0.053636749;
0.29051383;0.048621092;
0.29249012;0.048124968;
0.2944664;0.050238222;
0.29644269;0.049346847;
0.29841897;0.050894958;
0.30039526;0.048626201;
0.30237154;0.050463376;
0.30434783;0.049067718;
0.30632411;0.051056928;
0.3083004;0.053724174;
0.31027668;0.051628685;
0.31225296;0.051628678;
0.31422925;0.057132198;
0.31620553;0.054603583;
0.31818182;0.050860542;
0.3201581;0.054236541;
0.32213439;0.056371814;
0.32411067;0.057685889;
0.32608696;0.05805521;
0.32806324;0.051508442;
0.33003953;0.051117347;
0.33201581;0.050511258;
0.33399209;0.049935286;
0.33596838;0.056478836;
0.33794466;0.0541191;
0.33992095;0.050533404;
0.34189723;0.049981857;
0.34387352;0.053478922;
0.3458498;0.056637174;
0.34782609;0.054257328;
0.34980237;0.051953471;
0.35177866;0.053211343;
0.35375494;0.051370893;
0.35573123;0.05876645;
0.35770751;0.056010138;
0.35968379;0.04987445;
0.36166008;0.049686524;
0.36363636;0.049213593;
0.36561265;0.05111729;
0.36758893;0.051121431;
0.36956522;0.052100232;
0.3715415;0.051354172;
0.37351779;0.052361379;
0.37549407;0.053916767;
0.37747036;0.050562986;
0.37944664;0.047565092;
0.38142292;0.053011492;
0.38339921;0.052262854;
0.38537549;0.04610462;
0.38735178;0.047878032;
0.38932806;0.04748231;
0.39130435;0.046892385;
0.39328063;0.048773961;
0.39525692;0.052045296;
0.3972332;0.056091893;
0.39920949;0.055735701;
0.40118577;0.052010891;
0.40316206;0.052214078;
0.40513834;0.054368414;
0.40711462;0.051037744;
0.40909091;0.047443383;
0.41106719;0.050625299;
0.41304348;0.05498826;
0.41501976;0.051774469;
0.41699605;0.05097877;
0.41897233;0.048442658;
0.42094862;0.054955553;
0.4229249;0.049719891;
0.42490119;0.3065096;
0.42687747;0.70483514;
0.42885375;0.33849341;
0.43083004;0.050687497;
0.43280632;0.063704215;
0.43478261;0.050350235;
0.43675889;0.049372506;
0.43873518;0.052671267;
0.44071146;0.052058961;
0.44268775;0.050244322;
0.44466403;0.051785171;
0.44664032;0.049564981;
0.4486166;0.049015535;
0.45059289;0.04870351;
0.45256917;0.04887638;
0.45454545;0.050545158;
0.45652174;0.047191984;
0.45849802;0.045772053;
0.46047431;0.048300405;
0.46245059;0.049158351;
0.46442688;0.046667734;
0.46640316;0.045210528;
0.46837945;0.049209243;
0.47035573;0.049806323;
0.47233202;0.047346354;
0.4743083;0.050306488;
0.47628458;0.055093058;
0.47826087;0.050828777;
0.48023715;0.047821211;
0.48221344;0.050465612;
0.48418972;0.045867572;
0.48616601;0.048512992;
0.48814229;0.045601089;
0.49011858;0.16684009;
0.49209486;0.19245702;
0.49407115;0.054270488;
0.49604743;0.051684761;
0.49802372;0.049407601;
0.5;0.049217998;
0.50197628;0.046900891;
0.50395257;0.050681744;
0.50592885;0.054347753;
0.50790514;0.048378998;
0.50988142;0.04659729;
0.51185771;0.046499171;
0.51383399;0.048333961;
0.51581028;0.044561074;
0.51778656;0.04897645;
0.51976285;0.050243488;
0.52173913;0.044245902;
0.52371542;0.05038315;
0.5256917;0.048822018;
0.52766798;0.045187745;
0.52964427;0.047915224;
0.53162055;0.046931283;
0.53359684;0.049383268;
0.53557312;0.050038956;
0.53754941;0.052326531;
0.53952569;0.04660405;
0.54150198;0.045346473;
0.54347826;0.050798357;
0.54545455;0.051113099;
0.54743083;0.050374212;
0.54940711;0.047437902;
0.5513834;0.04663927;
0.55335968;0.045287381;
0.55533597;0.044701181;
0.55731225;0.045841794;
0.55928854;0.04570191;
0.56126482;0.04896744;
0.56324111;0.04937111;
0.56521739;0.04520973;
0.56719368;0.046905478;
0.56916996;0.051354011;
0.57114625;0.050755478;
0.57312253;0.044981894;
0.57509881;0.045343112;
0.5770751;0.04896644;
0.57905138;0.048493033;
0.58102767;0.046254101;
0.58300395;0.051838538;
0.58498024;0.047031589;
0.58695652;0.047127075;
0.58893281;0.047868508;
0.59090909;0.046605524;
0.59288538;0.047819197;
0.59486166;0.044250131;
0.59683794;0.04673278;
0.59881423;0.050556818;
0.60079051;0.050022141;
0.6027668;0.048915811;
0.60474308;0.049670184;
0.60671937;0.048825566;
0.60869565;0.047303114;
0.61067194;0.043084711;
0.61264822;0.04391771;
0.61462451;0.048979698;
0.61660079;0.047213746;
0.61857708;0.047044256;
0.62055336;0.052348031;
0.62252964;0.047263953;
0.62450593;0.051015172;
0.62648221;0.033276589;
0.6284585;0.13609816;
0.63043478;0.31185317;
0.63241107;0.13326135;
0.63438735;0.040507006;
0.63636364;0.047658974;
0.63833992;0.040707996;
0.64031621;0.042901393;
0.64229249;0.045648318;
0.64426877;0.04526186;
0.64624506;0.044180944;
0.64822134;0.046845575;
0.65019763;0.045214588;
0.65217391;0.047384314;
0.6541502;0.046719229;
0.65612648;0.048708893;
0.65810277;0.045277212;
0.66007905;0.046852767;
0.66205534;0.048961328;
0.66403162;0.05376119;
0.66600791;0.051813662;
0.66798419;0.049326228;
0.66996047;0.044787424;
0.67193676;0.047249702;
0.67391304;0.048006041;
0.67588933;0.047902598;
0.67786561;0.047404741;
0.6798419;0.047151573;
0.68181818;0.046480575;
0.68379447;0.046527592;
0.68577075;0.050326329;
0.68774704;0.046226637;
0.68972332;0.046859232;
0.6916996;0.046752034;
0.69367589;0.045243727;
0.69565217;0.044923379;
0.69762846;0.097701288;
0.69960474;0.11426865;
0.70158103;0.052230833;
0.70355731;0.050117511;
0.7055336;0.050714784;
0.70750988;0.04359478;
0.70948617;0.044803123;
0.71146245;0.044838206;
0.71343874;0.044077445;
0.71541502;0.041837217;
0.7173913;0.045513703;
0.71936759;0.045141709;
0.72134387;0.047127025;
0.72332016;0.04251866;
0.72529644;0.042363846;
0.72727273;0.046191485;
0.72924901;0.045964842;
0.7312253;0.045990421;
0.73320158;0.047561255;
0.73517787;0.04611634;
0.73715415;0.04948969;
0.73913043;0.04860622;
0.74110672;0.046637233;
0.743083;0.045499961;
0.74505929;0.044348321;
0.74703557;0.042568848;
0.74901186;0.046270913;
0.75098814;0.050057595;
0.75296443;0.048935196;
0.75494071;0.052228762;
0.756917;0.052788601;
0.75889328;0.048364005;
0.76086957;0.045163022;
0.76284585;0.046113905;
0.76482213;0.045463109;
0.76679842;0.048733189;
0.7687747;0.046826247;
0.77075099;0.045599555;
0.77272727;0.047843146;
0.77470356;0.047665628;
0.77667984;0.049292641;
0.77865613;0.05193374;
0.78063241;0.046521637;
0.7826087;0.044476573;
0.78458498;0.046389343;
0.78656126;0.045795274;
0.78853755;0.044318453;
0.79051383;0.04617289;
0.79249012;0.047956497;
0.7944664;0.047554669;
0.79644269;0.045679754;
0.79841897;0.044539638;
0.80039526;0.046297128;
0.80237154;0.048953828;
0.80434783;0.04738705;
0.80632411;0.045534775;
0.8083004;0.051588297;
0.81027668;0.051527112;
0.81225296;0.047176117;
0.81422925;0.050178684;
0.81620553;0.048112167;
0.81818182;0.055519443;
0.8201581;0.10980864;
0.82213439;0.12214217;
0.82411067;0.056910012;
0.82608696;0.048320453;
0.82806324;0.050675358;
0.83003953;0.049488514;
0.83201581;0.047637606;
0.83399209;0.048287014;
0.83596838;0.047582268;
0.83794466;0.048023427;
0.83992095;0.046013986;
0.84189723;0.047274365;
0.84387352;0.045646002;
0.8458498;0.048632967;
0.84782609;0.048044061;
0.84980237;0.047715604;
0.85177866;0.050671871;
0.85375494;0.048586611;
0.85573123;0.046249188;
0.85770751;0.048874261;
0.85968379;0.052049521;
0.86166008;0.050846089;
0.86363636;0.052218273;
0.86561265;0.050610146;
0.86758893;0.049523228;
0.86956522;0.05407701;
0.8715415;0.052448965;
0.87351779;0.050655924;
0.87549407;0.046920274;
0.87747036;0.045148085;
0.87944664;0.048501386;
0.88142292;0.049725312;
0.88339921;0.048770029;
0.88537549;0.050443064;
0.88735178;0.050580228;
0.88932806;0.050313439;
0.89130435;0.048930785;
0.89328063;0.053219032;
0.89525692;0.055893392;
0.8972332;0.050840788;
0.89920949;0.046941072;
0.90118577;0.04351817;
0.90316206;0.049780234;
0.90513834;0.054980341;
0.90711462;0.050899903;
0.90909091;0.048687922;
0.91106719;0.053250218;
0.91304348;0.054789412;
0.91501976;0.054662782;
0.91699605;0.055627649;
0.91897233;0.088710795;
0.92094862;0.23268409;
0.9229249;0.24215235;
0.92490119;0.090575383;
0.92687747;0.052647491;
0.92885375;0.058046277;
0.93083004;0.06243433;
0.93280632;0.057230386;
0.93478261;0.055346602;
0.93675889;0.055869031;
0.93873518;0.056643999;
0.94071146;0.058328472;
0.94268775;0.059170936;
0.94466403;0.05920042;
0.94664032;0.054939884;
0.9486166;0.060026521;
0.95059289;0.056626831;
0.95256917;0.056861278;
0.95454545;0.058189549;
0.95652174;0.056158295;
0.95849802;0.060837652;
0.96047431;0.056441236;
0.96245059;0.059130307;
0.96442688;0.063765626;
0.96640316;0.061393915;
0.96837945;0.10686789;
0.97035573;0.28048621;
0.97233202;0.36793747;
0.9743083;0.16884972;
0.97628458;0.059090209;
0.97826087;0.062687155;
0.98023715;0.060867131;
0.98221344;0.060086814;
0.98418972;0.06350509;
0.98616601;0.062376852;
0.98814229;0.06132374;
0.99011858;0.059774162;
0.99209486;0.059947182;
