Mean;Mean;
x;y;
[];[];
0.2375141;0.14685711;
0.23896235;0.14612639;
0.24041061;0.14945544;
0.24185887;0.15337329;
0.24330712;0.15793785;
0.24475538;0.15753876;
0.24620364;0.15589699;
0.24765189;0.15572853;
0.24910015;0.15377924;
0.25054841;0.15559465;
0.25199666;0.15849414;
0.25344492;0.15931272;
0.25489318;0.15978108;
0.25634143;0.16141961;
0.25778969;0.1641202;
0.25923795;0.16570744;
0.2606862;0.16782089;
0.26213446;0.16493942;
0.26358272;0.16381876;
0.26503097;0.16328372;
0.26647923;0.16549338;
0.26792749;0.16863962;
0.26937574;0.16751827;
0.270824;0.16879989;
0.27227226;0.16402732;
0.27372051;0.15352465;
0.27516877;0.1387992;
0.27661703;0.12895818;
0.27806528;0.12695481;
0.27951354;0.13523814;
0.2809618;0.14604546;
0.28241005;0.15351454;
0.28385831;0.15751255;
0.28530657;0.15689776;
0.28675482;0.15547668;
0.28820308;0.15497321;
0.28965134;0.15737454;
0.29109959;0.15913071;
0.29254785;0.15882325;
0.29399611;0.15739364;
0.29544436;0.15931923;
0.29689262;0.16276709;
0.29834088;0.16706571;
0.29978913;0.16781605;
0.30123739;0.16593378;
0.30268565;0.16686029;
0.3041339;0.16819506;
0.30558216;0.16800622;
0.30703042;0.16540894;
0.30847867;0.16399397;
0.30992693;0.17048278;
0.31137519;0.17519034;
0.31282344;0.17260335;
0.3142717;0.17021292;
0.31571996;0.17038097;
0.31716821;0.17059651;
0.31861647;0.16738407;
0.32006473;0.1639729;
0.32151298;0.16425125;
0.32296124;0.168247;
0.3244095;0.16764427;
0.32585775;0.16904884;
0.32730601;0.16560625;
0.32875427;0.1617393;
0.33020252;0.16620563;
0.33165078;0.16812841;
0.33309904;0.16704182;
0.33454729;0.16503983;
0.33599555;0.16265972;
0.33744381;0.15940959;
0.33889206;0.1544604;
0.34034032;0.15179367;
0.34178858;0.15127427;
0.34323683;0.15242546;
0.34468509;0.15695897;
0.34613335;0.16004692;
0.3475816;0.15977289;
0.34902986;0.16280436;
0.35047812;0.16364088;
0.35192637;0.16396919;
0.35337463;0.16643745;
0.35482289;0.16762155;
0.35627114;0.16705991;
0.3577194;0.16880068;
0.35916766;0.16861739;
0.36061591;0.17196146;
0.36206417;0.16968876;
0.36351243;0.16805232;
0.36496068;0.1668812;
0.36640894;0.16461262;
0.3678572;0.16565668;
0.36930545;0.16364976;
0.37075371;0.16233728;
0.37220197;0.16184744;
0.37365022;0.15910085;
0.37509848;0.16129705;
0.37654674;0.1621263;
0.37799499;0.16058493;
0.37944325;0.16250253;
0.38089151;0.16677696;
0.38233976;0.16811673;
0.38378802;0.16366546;
0.38523628;0.16000105;
0.38668453;0.15927561;
0.38813279;0.15637202;
0.38958105;0.1542343;
0.3910293;0.15195623;
0.39247756;0.15278885;
0.39392582;0.15738789;
0.39537407;0.16166468;
0.39682233;0.16492925;
0.39827059;0.163356;
0.39971884;0.15955795;
0.4011671;0.16022;
0.40261536;0.16036988;
0.40406361;0.15717177;
0.40551187;0.15505009;
0.40696013;0.14943597;
0.40840838;0.14117988;
0.40985664;0.13805;
0.4113049;0.13480163;
0.41275315;0.13174866;
0.41420141;0.1351103;
0.41564967;0.13820149;
0.41709792;0.14562334;
0.41854618;0.15412862;
0.41999444;0.15769271;
0.42144269;0.16141653;
0.42289095;0.15945662;
0.42433921;0.15411082;
0.42578746;0.15679615;
0.42723572;0.158979;
0.42868398;0.16158877;
0.43013223;0.16429072;
0.43158049;0.16703953;
0.43302875;0.17240748;
0.434477;0.16814035;
0.43592526;0.16413223;
0.43737352;0.1634253;
0.43882177;0.16196936;
0.44027003;0.16614866;
0.44171829;0.16762532;
0.44316654;0.16422482;
0.4446148;0.16158652;
0.44606306;0.15633622;
0.44751131;0.15089643;
0.44895957;0.15154884;
0.45040783;0.15796994;
0.45185608;0.16186617;
0.45330434;0.16242792;
0.4547526;0.16264008;
0.45620085;0.16272884;
0.45764911;0.16243325;
0.45909737;0.16244308;
0.46054562;0.16612441;
0.46199388;0.1670997;
0.46344214;0.16230287;
0.46489039;0.15697412;
0.46633865;0.15622921;
0.46778691;0.16010762;
0.46923516;0.16143198;
0.47068342;0.16187498;
0.47213168;0.16073848;
0.47357993;0.16022339;
0.47502819;0.16416099;
0.47647645;0.16435579;
0.4779247;0.1629141;
0.47937296;0.16385568;
0.48082122;0.16404203;
0.48226947;0.16166134;
0.48371773;0.1576984;
0.48516599;0.15957232;
0.48661424;0.16230203;
0.4880625;0.16040347;
0.48951076;0.1563522;
0.49095901;0.15244444;
0.49240727;0.15006705;
0.49385553;0.14550839;
0.49530378;0.1434025;
0.49675204;0.14268889;
0.4982003;0.13897199;
0.49964855;0.13519667;
0.50109681;0.13306821;
0.50254507;0.12686588;
0.50399332;0.11708546;
0.50544158;0.1009054;
0.50688984;0.084191311;
0.50833809;0.075870994;
0.50978635;0.073272913;
0.51123461;0.07668585;
0.51268286;0.084041431;
0.51413112;0.09420954;
0.51557938;0.10451532;
0.51702763;0.11503873;
0.51847589;0.12741132;
0.51992415;0.13659254;
0.5213724;0.14251195;
0.52282066;0.14376157;
0.52426892;0.14671255;
0.52571717;0.15206546;
0.52716543;0.15440387;
0.52861369;0.15511189;
0.53006194;0.15620627;
0.5315102;0.15939631;
0.53295846;0.16031772;
0.53440671;0.15434685;
0.53585497;0.14721823;
0.53730323;0.14381679;
0.53875148;0.1420775;
0.54019974;0.14216342;
0.541648;0.14602181;
0.54309625;0.15311975;
0.54454451;0.158087;
0.54599277;0.16022331;
0.54744102;0.15928522;
0.54888928;0.157183;
0.55033754;0.1527752;
0.55178579;0.14957117;
0.55323405;0.15231651;
0.55468231;0.15679272;
0.55613056;0.15603224;
0.55757882;0.14970528;
0.55902708;0.14843297;
0.56047533;0.14553129;
0.56192359;0.1346363;
0.56337185;0.12008458;
0.5648201;0.10609115;
0.56626836;0.092307205;
0.56771662;0.080049205;
0.56916487;0.078674025;
0.57061313;0.083033749;
0.57206139;0.088912798;
0.57350964;0.097681854;
0.5749579;0.11073141;
0.57640616;0.12628459;
0.57785441;0.1381571;
0.57930267;0.14540487;
0.58075093;0.15289091;
0.58219918;0.15634975;
0.58364744;0.15332269;
0.5850957;0.15231106;
0.58654395;0.15450672;
0.58799221;0.1577623;
0.58944047;0.15690551;
0.59088872;0.15553776;
0.59233698;0.15818198;
0.59378524;0.15708687;
0.59523349;0.15710387;
0.59668175;0.1608815;
0.59813001;0.15740376;
0.59957826;0.14342159;
0.60102652;0.13210564;
0.60247478;0.12828553;
0.60392303;0.13096663;
0.60537129;0.1365851;
0.60681955;0.14410304;
0.6082678;0.15438495;
0.60971606;0.16106757;
0.61116432;0.16408866;
0.61261257;0.16066507;
0.61406083;0.156468;
0.61550909;0.15595726;
0.61695734;0.15382767;
0.6184056;0.15306305;
0.61985386;0.15086018;
0.62130212;0.15364034;
0.62275037;0.16118085;
0.62419863;0.16022364;
0.62564689;0.15922894;
0.62709514;0.15970383;
0.6285434;0.15802486;
0.62999166;0.15892042;
0.63143991;0.15919661;
0.63288817;0.16032718;
0.63433643;0.16239897;
0.63578468;0.16107607;
0.63723294;0.1605661;
0.6386812;0.16176437;
0.64012945;0.15453234;
0.64157771;0.14629545;
0.64302597;0.14833027;
0.64447422;0.15500553;
0.64592248;0.16002804;
0.64737074;0.16308763;
0.64881899;0.16269545;
0.65026725;0.16365747;
0.65171551;0.16508668;
0.65316376;0.16800809;
0.65461202;0.16774304;
0.65606028;0.16146697;
0.65750853;0.1550573;
0.65895679;0.15001716;
0.66040505;0.15348596;
0.6618533;0.15647527;
0.66330156;0.15312386;
0.66474982;0.15284369;
0.66619807;0.15045962;
0.66764633;0.14825031;
0.66909459;0.15491738;
0.67054284;0.15786655;
0.6719911;0.15558479;
0.67343936;0.15698282;
0.67488761;0.15579243;
0.67633587;0.15210449;
0.67778413;0.15227104;
0.67923238;0.15349699;
0.68068064;0.15850039;
0.6821289;0.16216932;
0.68357715;0.16280162;
0.68502541;0.16243291;
0.68647367;0.16192992;
0.68792192;0.16004051;
0.68937018;0.16095666;
0.69081844;0.16243791;
0.69226669;0.16071116;
0.69371495;0.1596798;
0.69516321;0.15869749;
0.69661146;0.16116073;
0.69805972;0.16333769;
0.69950798;0.16359332;
0.70095623;0.1652474;
0.70240449;0.16989094;
0.70385275;0.16708376;
0.705301;0.16324086;
0.70674926;0.15721099;
0.70819752;0.14953897;
0.70964577;0.14736472;
0.71109403;0.15451437;
0.71254229;0.16415405;
0.71399054;0.16821405;
0.7154388;0.16788407;
0.71688706;0.16938772;
0.71833531;0.1693475;
0.71978357;0.17130851;
0.72123183;0.16984084;
0.72268008;0.16632533;
0.72412834;0.1673688;
0.7255766;0.16812788;
0.72702485;0.17022294;
0.72847311;0.16880987;
0.72992137;0.16253785;
0.73136962;0.15816105;
0.73281788;0.16004994;
0.73426614;0.15996564;
0.73571439;0.16104558;
0.73716265;0.16460884;
0.73861091;0.1664344;
0.74005916;0.16655291;
0.74150742;0.16192688;
0.74295568;0.15741265;
0.74440393;0.15025766;
0.74585219;0.14280461;
0.74730045;0.14197454;
0.7487487;0.14145649;
0.75019696;0.14639892;
0.75164522;0.14884456;
0.75309347;0.1554762;
0.75454173;0.16478792;
0.75598999;0.16664567;
0.75743824;0.16969245;
0.7588865;0.16663608;
0.76033476;0.15964335;
0.76178301;0.16111497;
0.76323127;0.1565656;
0.76467953;0.15228393;
0.76612778;0.154717;
0.76757604;0.15493327;
0.7690243;0.1479755;
0.77047255;0.14491676;
0.77192081;0.1465106;
0.77336907;0.1523837;
0.77481732;0.1582423;
0.77626558;0.15988105;
0.77771384;0.16416702;
0.77916209;0.16914167;
0.78061035;0.16974276;
0.78205861;0.16770115;
0.78350686;0.16586801;
0.78495512;0.1683391;
0.78640338;0.17192231;
0.78785163;0.17161335;
0.78929989;0.16624655;
0.79074815;0.15679086;
0.7921964;0.15132229;
0.79364466;0.14331709;
0.79509292;0.14002632;
0.79654117;0.14871614;
0.79798943;0.16242213;
0.79943769;0.16649025;
0.80088594;0.16865139;
0.8023342;0.16959729;
0.80378246;0.16974635;
0.80523071;0.16902686;
0.80667897;0.163395;
0.80812723;0.16659844;
0.80957548;0.16661176;
0.81102374;0.16380852;
0.812472;0.16521068;
0.81392025;0.16838845;
0.81536851;0.16917974;
0.81681677;0.17202602;
0.81826502;0.17231846;
0.81971328;0.17133087;
0.82116154;0.1688736;
0.82260979;0.16894779;
0.82405805;0.16712578;
0.82550631;0.16235754;
0.82695456;0.15328943;
0.82840282;0.14095993;
0.82985108;0.13468018;
0.83129933;0.13938663;
0.83274759;0.14904098;
0.83419585;0.15907888;
0.8356441;0.16200472;
0.83709236;0.1640241;
0.83854062;0.16638623;
0.83998887;0.16625881;
0.84143713;0.16540641;
0.84288539;0.16731142;
0.84433364;0.16792264;
0.8457819;0.16533269;
0.84723016;0.16246317;
0.84867841;0.16680903;
0.85012667;0.16691314;
0.85157493;0.16139935;
0.85302318;0.15920742;
0.85447144;0.15792015;
0.8559197;0.1596053;
0.85736795;0.16165635;
0.85881621;0.15973387;
0.86026447;0.16036699;
0.86171272;0.16539832;
0.86316098;0.16579843;
0.86460924;0.16679911;
0.86605749;0.16446838;
0.86750575;0.16033199;
0.86895401;0.1609564;
0.87040226;0.16411233;
0.87185052;0.16865932;
0.87329878;0.17117987;
0.87474703;0.16505563;
0.87619529;0.16365613;
0.87764355;0.1710818;
0.8790918;0.17399293;
0.88054006;0.16964404;
0.88198832;0.16626047;
0.88343657;0.16622343;
0.88488483;0.16540157;
0.88633309;0.16288782;
0.88778134;0.16356928;
0.8892296;0.16435378;
0.89067786;0.16896616;
0.89212611;0.17049854;
0.89357437;0.16975813;
0.89502263;0.17029628;
0.89647088;0.16879989;
0.89791914;0.16772971;
0.8993674;0.1679641;
0.90081565;0.16646113;
0.90226391;0.16807814;
0.90371217;0.16278697;
0.90516042;0.16074317;
0.90660868;0.1602773;
0.90805694;0.1574163;
0.90950519;0.1572374;
0.91095345;0.15755688;
0.91240171;0.15941834;
0.91384996;0.16805826;
0.91529822;0.1684918;
0.91674648;0.16839693;
0.91819473;0.17123435;
0.91964299;0.17362057;
0.92109125;0.17346039;
0.9225395;0.17577014;
0.92398776;0.17882547;
0.92543602;0.17840681;
0.92688427;0.17314966;
0.92833253;0.1705681;
0.92978079;0.16644079;
0.93122904;0.16863975;
0.9326773;0.17469467;
0.93412556;0.17643366;
0.93557381;0.17666871;
0.93702207;0.17290147;
0.93847033;0.17398622;
0.93991858;0.17528605;
0.94136684;0.17627937;
0.9428151;0.17142663;
0.94426335;0.16927072;
0.94571161;0.17080882;
0.94715987;0.17166191;
0.94860812;0.16814816;
0.95005638;0.1641952;
0.95150464;0.15821206;
0.95295289;0.14982965;
0.95440115;0.14795219;
0.95584941;0.15125129;
0.95729766;0.15412277;
0.95874592;0.15527998;
0.96019418;0.15288965;
0.96164243;0.15209609;
0.96309069;0.15956659;
0.96453895;0.16493898;
0.9659872;0.17031508;
0.96743546;0.17264246;
0.96888372;0.1729232;
0.97033197;0.17161441;
0.97178023;0.17373963;
0.97322849;0.17635554;
0.97467674;0.17826263;
0.976125;0.16990664;
0.97757326;0.16563041;
0.97902151;0.16621276;
0.98046977;0.16741348;
0.98191803;0.16719779;
0.98336628;0.16450555;
0.98481454;0.15549299;
0.9862628;0.15229608;
0.98771105;0.15520289;
0.98915931;0.16369239;
0.99060757;0.17207546;
0.99205582;0.17884578;
