Mean;Mean;
x;y;
[];[];
0.23714286;0.58766689;
0.23857143;0.59149385;
0.24;0.59709873;
0.24142857;0.60324192;
0.24285714;0.74114647;
0.24428571;0.92321208;
0.24571429;0.79489222;
0.24714286;0.63566691;
0.24857143;0.59723998;
0.25;0.59332099;
0.25142857;0.60351644;
0.25285714;0.59246828;
0.25428571;0.59029323;
0.25571429;0.60095329;
0.25714286;0.5959548;
0.25857143;0.58798933;
0.26;0.58663441;
0.26142857;0.59025178;
0.26285714;0.59179368;
0.26428571;0.58906852;
0.26571429;0.59395645;
0.26714286;0.59086157;
0.26857143;0.58753037;
0.27;0.58669075;
0.27142857;0.59218437;
0.27285714;0.59013999;
0.27428571;0.59317038;
0.27571429;0.57984436;
0.27714286;0.58984275;
0.27857143;0.59714867;
0.28;0.59476223;
0.28142857;0.58754164;
0.28285714;0.58530328;
0.28428571;0.5879971;
0.28571429;0.62140529;
0.28714286;0.75372192;
0.28857143;0.66588538;
0.29;0.58326444;
0.29142857;0.58769376;
0.29285714;0.58891153;
0.29428571;0.58838546;
0.29571429;0.58112076;
0.29714286;0.58938724;
0.29857143;0.58346074;
0.3;0.58721881;
0.30142857;0.58660141;
0.30285714;0.58293522;
0.30428571;0.59014256;
0.30571429;0.57828543;
0.30714286;0.58830173;
0.30857143;0.58936071;
0.31;0.58227716;
0.31142857;0.58633429;
0.31285714;0.57737123;
0.31428571;0.58233096;
0.31571429;0.59129778;
0.31714286;0.59350733;
0.31857143;0.58800868;
0.32;0.5819216;
0.32142857;0.58937152;
0.32285714;0.59131262;
0.32428571;0.5935409;
0.32571429;0.58715183;
0.32714286;0.58111331;
0.32857143;0.58473659;
0.33;0.59074785;
0.33142857;0.58430759;
0.33285714;0.58872796;
0.33428571;0.59690273;
0.33571429;0.58640192;
0.33714286;0.58110461;
0.33857143;0.58567603;
0.34;0.59110276;
0.34142857;0.58319899;
0.34285714;0.58223792;
0.34428571;0.59393163;
0.34571429;0.58688979;
0.34714286;0.58348193;
0.34857143;0.58303812;
0.35;0.59108851;
0.35142857;0.58627949;
0.35285714;0.59241637;
0.35428571;0.5817083;
0.35571429;0.57665984;
0.35714286;0.58606929;
0.35857143;0.58668159;
0.36;0.58199885;
0.36142857;0.57666453;
0.36285714;0.58235783;
0.36428571;0.58713331;
0.36571429;0.58352057;
0.36714286;0.58541508;
0.36857143;0.58103532;
0.37;0.59132947;
0.37142857;0.58671261;
0.37285714;0.57860518;
0.37428571;0.58472813;
0.37571429;0.58518068;
0.37714286;0.57162886;
0.37857143;0.64544427;
0.38;0.80652715;
0.38142857;0.62997061;
0.38285714;0.58571672;
0.38428571;0.58606649;
0.38571429;0.58717001;
0.38714286;0.58892022;
0.38857143;0.58480772;
0.39;0.5824748;
0.39142857;0.58463158;
0.39285714;0.59198918;
0.39428571;0.57999343;
0.39571429;0.58503997;
0.39714286;0.58157121;
0.39857143;0.57776377;
0.4;0.5735619;
0.40142857;0.57429805;
0.40285714;0.58572751;
0.40428571;0.58870368;
0.40571429;0.57881406;
0.40714286;0.58530182;
0.40857143;0.57866673;
0.41;0.58867992;
0.41142857;0.58508272;
0.41285714;0.58195948;
0.41428571;0.5862249;
0.41571429;0.58273688;
0.41714286;0.58260224;
0.41857143;0.5868577;
0.42;0.58445877;
0.42142857;0.58237164;
0.42285714;0.57432191;
0.42428571;0.63030367;
0.42571429;0.69907398;
0.42714286;0.5866145;
0.42857143;0.58149185;
0.43;0.58559316;
0.43142857;0.58735146;
0.43285714;0.57923153;
0.43428571;0.58004013;
0.43571429;0.57677925;
0.43714286;0.58604561;
0.43857143;0.58330385;
0.44;0.5830672;
0.44142857;0.58790068;
0.44285714;0.57961916;
0.44428571;0.58258582;
0.44571429;0.59242699;
0.44714286;0.57535513;
0.44857143;0.58134554;
0.45;0.5734269;
0.45142857;0.58618603;
0.45285714;0.57751042;
0.45428571;0.57811907;
0.45571429;0.57928617;
0.45714286;0.58270317;
0.45857143;0.57395551;
0.46;0.57918688;
0.46142857;0.57967113;
0.46285714;0.57918104;
0.46428571;0.5814053;
0.46571429;0.57563009;
0.46714286;0.57967685;
0.46857143;0.58543314;
0.47;0.58150731;
0.47142857;0.58006462;
0.47285714;0.58007051;
0.47428571;0.58582713;
0.47571429;0.57819778;
0.47714286;0.57871019;
0.47857143;0.58080924;
0.48;0.57600563;
0.48142857;0.58530476;
0.48285714;0.58231705;
0.48428571;0.58839556;
0.48571429;0.58004874;
0.48714286;0.58604719;
0.48857143;0.5814582;
0.49;0.57009343;
0.49142857;0.58240989;
0.49285714;0.58614116;
0.49428571;0.5855351;
0.49571429;0.57596723;
0.49714286;0.58331614;
0.49857143;0.57892574;
0.5;0.58816951;
0.50142857;0.58014388;
0.50285714;0.57978791;
0.50428571;0.57908833;
0.50571429;0.62874772;
0.50714286;0.71996943;
0.50857143;0.59740015;
0.51;0.59022034;
0.51142857;0.58795017;
0.51285714;0.5864526;
0.51428571;0.58713815;
0.51571429;0.58001777;
0.51714286;0.58152088;
0.51857143;0.5887943;
0.52;0.58329379;
0.52142857;0.58863605;
0.52285714;0.5992396;
0.52428571;0.58430221;
0.52571429;0.58643245;
0.52714286;0.58460812;
0.52857143;0.57687726;
0.53;0.58242588;
0.53142857;0.58812593;
0.53285714;0.58465999;
0.53428571;0.58294123;
0.53571429;0.5891587;
0.53714286;0.59061743;
0.53857143;0.58266614;
0.54;0.59473888;
0.54142857;0.58896688;
0.54285714;0.59225473;
0.54428571;0.58816895;
0.54571429;0.59094662;
0.54714286;0.58441221;
0.54857143;0.58809404;
0.55;0.58949895;
0.55142857;0.59360864;
0.55285714;0.59059445;
0.55428571;0.5855893;
0.55571429;0.58225287;
0.55714286;0.58658655;
0.55857143;0.59267449;
0.56;0.59056653;
0.56142857;0.58981749;
0.56285714;0.59071879;
0.56428571;0.5905094;
0.56571429;0.58755853;
0.56714286;0.58868334;
0.56857143;0.59010865;
0.57;0.60044886;
0.57142857;0.58724581;
0.57285714;0.77422854;
0.57428571;0.89757537;
0.57571429;0.63463306;
0.57714286;0.59947141;
0.57857143;0.59668832;
0.58;0.58639017;
0.58142857;0.60267687;
0.58285714;0.59450435;
0.58428571;0.59512915;
0.58571429;0.59672771;
0.58714286;0.60257054;
0.58857143;0.5919878;
0.59;0.59856203;
0.59142857;0.6073626;
0.59285714;0.59969502;
0.59428571;0.59988023;
0.59571429;0.59598527;
0.59714286;0.60374168;
0.59857143;0.59841977;
0.6;0.60331962;
0.60142857;0.60271598;
0.60285714;0.60118154;
0.60428571;0.59994126;
0.60571429;0.78968544;
0.60714286;0.97449676;
0.60857143;0.76331079;
0.61;0.61481319;
0.61142857;0.61820811;
0.61285714;0.60714576;
0.61428571;0.60320389;
0.61571429;0.60234557;
0.61714286;0.60582026;
0.61857143;0.60386479;
0.62;0.59117716;
0.62142857;0.60286526;
0.62285714;0.60852115;
0.62428571;0.60729023;
0.62571429;0.61096081;
0.62714286;0.61725168;
0.62857143;0.60871243;
0.63;0.60685466;
0.63142857;0.60969391;
0.63285714;0.61095494;
0.63428571;0.61095776;
0.63571429;0.6023797;
0.63714286;0.61042945;
0.63857143;0.61667939;
0.64;0.61780054;
0.64142857;0.61483375;
0.64285714;0.62009362;
0.64428571;0.62164635;
0.64571429;0.61272343;
0.64714286;0.61682384;
0.64857143;0.61435685;
0.65;0.61652673;
