567.859375;227111
567.865173;227898
567.871033;227240
567.876831;225369
567.882629;225793
567.888428;224902
567.894226;224645
567.900024;226219
567.905823;226125
567.911621;224935
567.917419;224674
567.923218;224954
567.929016;221069
567.934875;224729
567.940674;222234
567.946472;224046
567.952271;224375
567.958069;222844
567.963867;219060
567.969666;223625
567.975464;219685
567.981262;219893
567.987061;219517
567.992920;219098
567.998718;222322
568.004517;219134
568.010315;222927
568.016113;223387
568.021912;221089
568.027710;220608
568.033508;219112
568.039307;217120
568.045105;219708
568.050964;218525
568.056763;220901
568.062561;217078
568.068359;220211
568.074158;221496
568.079956;222923
568.085754;220229
568.091553;219922
568.097351;217669
568.103149;218342
568.109009;220208
568.114807;219165
568.120605;218716
568.126404;221075
568.132202;220512
568.138000;216117
568.143799;215357
568.149597;217650
568.155396;217951
568.161194;212561
568.167053;216139
568.172852;216882
568.178650;217493
568.184448;218863
568.190247;218976
568.196045;218288
568.201843;217004
568.207642;215704
568.213440;216588
568.219238;214557
568.225037;217457
568.230896;215931
568.236694;214428
568.242493;215071
568.248291;216888
568.254089;217555
568.259888;213711
568.265686;215350
568.271484;214987
568.277283;215228
568.283081;213789
568.288940;213248
568.294739;211915
568.300537;213680
568.306335;213148
568.312134;215709
568.317932;211297
568.323730;214569
568.329529;212750
568.335327;214122
568.341125;214250
568.346985;208909
568.352783;213003
568.358582;212536
568.364380;210951
568.370178;212305
568.375977;212098
568.381775;213330
568.387573;213103
568.393372;211754
568.399170;211090
568.405029;215230
568.410828;212822
568.416626;211658
568.422424;212345
568.428223;210326
568.434021;211937
568.439819;209363
568.445618;212818
568.451416;210257
568.457214;214561
568.463013;211607
568.468872;209356
568.474670;212965
568.480469;210971
568.486267;210613
568.492065;209826
568.497864;213020
568.503662;211034
568.509460;209188
568.515259;208287
568.521057;208941
568.526917;208700
568.532715;210931
568.538513;205342
568.544312;208825
568.550110;208494
568.555908;210213
568.561707;206916
568.567505;207012
568.573303;207478
568.579102;206320
568.584961;210929
568.590759;206058
568.596558;209559
568.602356;205579
568.608154;207865
568.613953;206292
568.619751;206067
568.625549;207849
568.631348;205661
568.637146;203598
568.643005;204231
568.648804;207003
568.654602;202741
568.660400;206071
568.666199;205873
568.671997;203073
568.677795;205397
568.683594;198737
568.689392;206067
568.695190;199795
568.701050;203617
568.706848;204756
568.712646;200957
568.718445;204933
568.724243;201246
568.730042;201795
568.735840;202376
568.741638;202124
568.747437;201584
568.753235;203635
568.759033;204148
568.764893;204592
568.770691;204142
568.776489;198609
568.782288;204938
568.788086;202334
568.793884;201919
568.799683;203720
568.805481;202185
568.811279;204458
568.817078;201251
568.822937;201142
568.828735;201377
568.834534;203967
568.840332;202148
568.846130;202587
568.851929;202972
568.857727;201176
568.863525;204115
568.869324;201628
568.875122;200990
568.880981;204261
568.886780;201024
568.892578;199428
568.898376;201367
568.904175;202912
568.909973;199579
568.915771;200164
568.921570;197640
568.927368;200370
568.933167;198656
568.939026;197046
568.944824;198190
568.950623;200098
568.956421;197352
568.962219;195927
568.968018;195980
568.973816;193223
568.979614;195873
568.985413;196301
568.991211;191514
568.997009;191328
569.002869;190373
569.008667;194467
569.014465;191778
569.020264;188416
569.026062;192661
569.031860;190040
569.037659;191059
569.043457;189915
569.049255;186439
569.055054;192691
569.060913;193218
569.066711;190619
569.072510;190528
569.078308;190323
569.084106;191019
569.089905;191364
569.095703;190670
569.101501;185833
569.107300;189778
569.113098;189164
569.118958;190867
569.124756;192162
569.130554;191505
569.136353;188667
569.142151;190032
569.147949;189627
569.153748;193209
569.159546;190474
569.165344;184527
569.171143;187860
569.177002;190167
569.182800;190876
569.188599;191414
569.194397;190670
569.200195;188562
569.205994;187979
569.211792;189482
569.217590;188943
569.223389;190307
569.229187;188891
569.235046;189576
569.240845;190053
569.246643;188827
569.252441;190182
569.258240;191543
569.264038;191294
569.269836;190731
569.275635;190715
569.281433;192457
569.287231;190775
569.293030;191852
569.298889;191635
569.304688;191184
569.310486;193167
569.316284;194768
569.322083;192967
569.327881;193413
569.333679;194462
569.339478;193893
569.345276;194642
569.351074;193124
569.356934;192425
569.362732;194289
569.368530;194490
569.374329;191593
569.380127;193334
569.385925;192611
569.391724;196551
569.397522;197161
569.403320;195314
569.409119;194785
569.414978;194506
569.420776;196567
569.426575;194756
569.432373;195823
569.438171;194252
569.443970;193114
569.449768;192217
569.455566;198189
569.461365;194187
569.467163;197128
569.473022;195912
569.478821;199909
569.484619;198472
569.490417;196536
569.496216;197218
569.502014;193445
569.507813;194884
569.513611;194084
569.519409;196166
569.525208;193260
569.531006;198907
569.536865;198691
569.542664;195038
569.548462;195592
569.554260;193682
569.560059;198163
569.565857;201173
569.571655;194956
569.577454;197158
569.583252;197766
569.589050;194914
569.594910;195953
569.600708;200306
569.606506;199391
569.612305;196817
569.618103;196943
569.623901;198734
569.629700;197440
569.635498;199367
569.641296;193993
569.647095;194727
569.652954;193524
569.658752;197905
569.664551;195301
569.670349;195835
569.676147;195033
569.681946;197699
569.687744;197451
569.693542;196420
569.699341;195304
569.705139;192713
569.710999;195354
569.716797;196660
569.722595;194723
569.728394;195737
569.734192;197348
569.739990;192507
569.745789;194496
569.751587;195186
569.757385;197557
569.763184;194937
569.769043;195658
569.774841;194962
569.780640;197229
569.786438;197899
569.792236;198144
569.798035;196394
569.803833;196328
569.809631;194768
569.815430;196438
569.821228;192387
569.827026;195749
569.832886;198699
569.838684;196864
569.844482;199254
569.850281;198237
569.856079;193746
569.861877;195318
569.867676;195831
569.873474;199493
569.879272;197396
569.885071;199333
569.890930;201047
569.896729;198631
569.902527;200391
569.908325;199242
569.914124;198173
569.919922;199455
569.925720;198608
569.931519;197878
569.937317;203175
569.943115;197136
569.948975;198223
569.954773;198106
569.960571;199225
569.966370;198462
569.972168;197586
569.977966;195817
569.983765;198667
569.989563;197045
569.995361;200717
570.001160;197360
570.007019;197623
570.012817;196965
570.018616;199217
570.024414;197539
570.030212;196927
570.036011;195399
570.041809;197805
570.047607;194427
570.053406;202664
570.059204;195476
570.065002;197525
570.070862;198901
570.076660;198349
570.082458;197017
570.088257;195403
570.094055;190180
570.099854;196355
570.105652;197883
570.111450;193990
570.117249;192269
570.123047;191671
570.128906;193296
570.134705;191809
570.140503;189773
570.146301;190852
570.152100;190770
570.157898;189115
570.163696;190385
570.169495;190989
570.175293;187135
570.181091;188117
570.186951;188270
570.192749;191437
570.198547;187660
570.204346;190492
570.210144;186574
570.215942;187725
570.221741;187816
570.227539;188357
570.233337;186195
570.239136;187830
570.244995;190294
570.250793;184409
570.256592;188814
570.262390;188612
570.268188;188586
570.273987;190519
570.279785;192202
570.285583;189413
570.291382;186844
570.297180;190446
