563,896606;2614;
563,948242;2612;
563,999817;2627;
564,051392;2563;
564,103027;2558;
564,154602;2511;
564,206238;2500;
564,257813;2574;
564,309387;2602;
564,361023;2621;
564,412598;2657;
564,464233;2659;
564,515808;2614;
564,567383;2623;
564,619019;2585;
564,670593;2556;
564,722229;2409;
564,773804;2393;
564,825378;2421;
564,877014;2462;
564,928589;2430;
564,980225;2553;
565,031799;2569;
565,083374;2642;
565,135010;2675;
565,186584;2724;
565,238220;2681;
565,289795;2671;
565,341431;2670;
565,393005;2708;
565,444580;2689;
565,496216;2631;
565,547791;2687;
565,599426;2744;
565,651001;2737;
565,702576;2733;
565,754211;2682;
565,805786;2748;
565,857422;2709;
565,908997;2682;
565,960571;2679;
566,012207;2688;
566,063782;2653;
566,115417;2657;
566,166992;2675;
566,218567;2654;
566,270203;2631;
566,321777;2470;
566,373413;2348;
566,424988;2378;
566,476563;2352;
566,528198;2369;
566,579773;2518;
566,631409;2615;
566,682983;2698;
566,734619;2777;
566,786194;2724;
566,837769;2710;
566,889404;2727;
566,940979;2763;
566,992615;2695;
567,044189;2745;
567,095764;2765;
567,147400;2757;
567,198975;2716;
567,250610;2712;
567,302185;2734;
567,353760;2786;
567,405396;2763;
567,456970;2823;
567,508606;2801;
567,560181;2786;
567,611755;2782;
567,663391;2741;
567,714966;2709;
567,766602;2690;
567,818176;2659;
567,869751;2542;
567,921387;2519;
567,972961;2575;
568,024597;2654;
568,076172;2663;
568,127808;2716;
568,179382;2722;
568,230957;2660;
568,282593;2710;
568,334167;2686;
568,385803;2669;
568,437378;2687;
568,488953;2599;
568,540588;2696;
568,592163;2702;
568,643799;2762;
568,695374;2783;
568,746948;2748;
568,798584;2638;
568,850159;2671;
568,901794;2718;
568,953369;2705;
569,004944;2700;
569,056580;2631;
569,108154;2659;
569,159790;2650;
569,211365;2655;
569,262939;2665;
569,314575;2767;
569,366150;2762;
569,417786;2714;
569,469360;2681;
569,520996;2616;
569,572571;2605;
569,624146;2544;
569,675781;2579;
569,727356;2623;
569,778992;2660;
569,830566;2700;
569,882141;2665;
569,933777;2661;
569,985352;2680;
570,036987;2654;
570,088562;2653;
570,140137;2581;
570,191772;2557;
570,243347;2583;
570,294983;2563;
570,346558;2587;
570,398132;2522;
570,449768;2530;
570,501343;2579;
570,552979;2591;
570,604553;2663;
570,656128;2538;
570,707764;2547;
570,759338;2525;
570,810974;2533;
570,862549;2600;
570,914185;2705;
570,965759;2610;
571,017334;2664;
571,068970;2685;
571,120544;2609;
571,172180;2670;
571,223755;2655;
571,275330;2631;
571,326965;2607;
571,378540;2624;
571,430176;2624;
571,481750;2652;
571,533325;2619;
571,584961;2645;
571,636536;2668;
571,688171;2655;
571,739746;2682;
571,791321;2671;
571,842957;2659;
571,894531;2740;
571,946167;2728;
571,997742;2677;
572,049316;2593;
572,100952;2624;
572,152527;2662;
572,204163;2542;
572,255737;2684;
572,307373;2643;
572,358948;2557;
572,410522;2584;
572,462158;2500;
572,513733;2515;
572,565369;2574;
572,616943;2622;
572,668518;2702;
572,720154;2686;
572,771729;2672;
572,823364;2758;
572,874939;2690;
572,926514;2586;
572,978149;2624;
573,029724;2619;
573,081360;2646;
573,132935;2624;
573,184509;2642;
573,236145;2673;
573,287720;2736;
573,339355;2683;
573,390930;2636;
573,442505;2626;
573,494141;2633;
573,545715;2660;
573,597351;2638;
573,648926;2623;
573,700562;2677;
573,752136;2710;
573,803711;2769;
573,855347;2625;
573,906921;2660;
573,958557;2682;
574,010132;2676;
574,061707;2678;
574,113342;2687;
574,164917;2691;
574,216553;2752;
574,268127;2754;
574,319702;2701;
574,371338;2617;
574,422913;2681;
574,474548;2713;
574,526123;2674;
574,577698;2649;
574,629333;2697;
574,680908;2765;
574,732544;2707;
574,784119;2660;
574,835693;2639;
574,887329;2583;
574,938904;2612;
574,990540;2573;
575,042114;2501;
575,093750;2423;
575,145325;2525;
575,196899;2614;
575,248535;2574;
575,300110;2588;
575,351746;2603;
575,403320;2703;
575,454895;2640;
575,506531;2678;
575,558105;2729;
575,609741;2749;
575,661316;2777;
575,712891;2730;
575,764526;2682;
575,816101;2632;
575,867737;2661;
575,919312;2602;
575,970886;2528;
576,022522;2571;
576,074097;2616;
576,125732;2645;
576,177307;2527;
576,228882;2535;
576,280518;2565;
576,332092;2659;
576,383728;2673;
576,435303;2692;
576,486938;2739;
576,538513;2690;
576,590088;2697;
576,641724;2746;
576,693298;2742;
576,744934;2730;
576,796509;2668;
576,848083;2648;
576,899719;2665;
576,951294;2713;
577,002930;2675;
577,054504;2746;
577,106079;2700;
577,157715;2784;
577,209290;2763;
577,260925;2739;
577,312500;2754;
577,364075;2633;
577,415710;2640;
577,467285;2653;
577,518921;2626;
577,570496;2719;
577,622070;2739;
577,673706;2776;
577,725281;2689;
577,776917;2515;
577,828491;2592;
577,880127;2587;
577,931702;2541;
577,983276;2529;
578,034912;2580;
578,086487;2608;
578,138123;2633;
578,189697;2589;
578,241272;2524;
578,292908;2642;
578,344482;2644;
578,396118;2666;
578,447693;2691;
578,499268;2574;
578,550903;2596;
578,602478;2583;
578,654114;2565;
578,705688;2582;
578,757263;2547;
578,808899;2545;
578,860474;2491;
578,912109;2604;
578,963684;2648;
579,015259;2651;
579,066895;2596;
579,118469;2548;
579,170105;2504;
579,221680;2344;
579,273315;2375;
579,324890;2560;
579,376465;2530;
579,428101;2390;
579,479675;2111;
579,531311;1932;
579,582886;1932;
579,634460;2236;
579,686096;2444;
579,737671;2538;
579,789307;2673;
579,840881;2573;
579,892456;2614;
579,944092;2609;
579,995667;2647;
580,047302;2631;
580,098877;2624;
580,150452;2528;
580,202087;2503;
580,253662;2536;
580,305298;2597;
580,356873;2558;
580,408447;2407;
580,460083;2234;
580,511658;2246;
580,563293;2446;
580,614868;2457;
580,666504;2488;
580,718079;2497;
580,769653;2533;
580,821289;2555;
580,872864;2552;
580,924500;2499;
580,976074;2438;
581,027649;2492;
581,079285;2555;
581,130859;2607;
581,182495;2685;
581,234070;2606;
581,285645;2544;
581,337280;2620;
581,388855;2651;
581,440491;2639;
581,492065;2639;
581,543640;2574;
581,595276;2449;
581,646851;2366;
581,698486;2412;
581,750061;2415;
581,801636;2492;
581,853271;2524;
581,904846;2469;
581,956482;2493;
582,008057;2560;
582,059692;2584;
582,111267;2561;
582,162842;2579;
582,214478;2609;
