563,896606;0;
563,948242;0;
563,999817;2286;
564,051392;3303;
564,103027;3103;
564,154602;2963;
564,206238;2831;
564,257813;2728;
564,309387;2549;
564,361023;2421;
564,412598;2497;
564,464233;2553;
564,515808;2533;
564,567383;2540;
564,619019;2639;
564,670593;2742;
564,722229;2697;
564,773804;2562;
564,825378;2502;
564,877014;2355;
564,928589;2344;
564,980225;2411;
565,031799;2369;
565,083374;2346;
565,135010;2260;
565,186584;2284;
565,238220;2270;
565,289795;2187;
565,341431;2177;
565,393005;2175;
565,444580;2205;
565,496216;2170;
565,547791;2147;
565,599426;2069;
565,651001;2190;
565,702576;2107;
565,754211;2031;
565,805786;1966;
565,857422;2038;
565,908997;1882;
565,960571;1843;
566,012207;1823;
566,063782;1700;
566,115417;1736;
566,166992;1603;
566,218567;1567;
566,270203;1602;
566,321777;1575;
566,373413;1526;
566,424988;1450;
566,476563;1435;
566,528198;1363;
566,579773;1209;
566,631409;1125;
566,682983;1310;
566,734619;1284;
566,786194;1274;
566,837769;1348;
566,889404;1285;
566,940979;1280;
566,992615;1351;
567,044189;1396;
567,095764;1425;
567,147400;1299;
567,198975;1273;
567,250610;1299;
567,302185;1221;
567,353760;1161;
567,405396;1365;
567,456970;1377;
567,508606;1263;
567,560181;1297;
567,611755;1328;
567,663391;1446;
567,714966;1379;
567,766602;1296;
567,818176;1314;
567,869751;1434;
567,921387;1432;
567,972961;1388;
568,024597;1272;
568,076172;1257;
568,127808;1375;
568,179382;1371;
568,230957;1273;
568,282593;1207;
568,334167;1193;
568,385803;1211;
568,437378;1141;
568,488953;1105;
568,540588;1059;
568,592163;1089;
568,643799;1104;
568,695374;1045;
568,746948;1000;
568,798584;1071;
568,850159;1010;
568,901794;990;
568,953369;1049;
569,004944;994;
569,056580;999;
569,108154;947;
569,159790;916;
569,211365;934;
569,262939;995;
569,314575;1068;
569,366150;1021;
569,417786;1000;
569,469360;1008;
569,520996;970;
569,572571;1002;
569,624146;992;
569,675781;1024;
569,727356;972;
569,778992;998;
569,830566;998;
569,882141;940;
569,933777;966;
569,985352;1024;
570,036987;971;
570,088562;1029;
570,140137;949;
570,191772;796;
570,243347;794;
570,294983;886;
570,346558;957;
570,398132;906;
570,449768;945;
570,501343;1027;
570,552979;1022;
570,604553;1017;
570,656128;956;
570,707764;1030;
570,759338;1025;
570,810974;1104;
570,862549;1040;
570,914185;1006;
570,965759;1043;
571,017334;1140;
571,068970;1103;
571,120544;1030;
571,172180;1026;
571,223755;1072;
571,275330;1069;
571,326965;985;
571,378540;893;
571,430176;957;
571,481750;1150;
571,533325;1144;
571,584961;1192;
571,636536;1151;
571,688171;1106;
571,739746;1110;
571,791321;1139;
571,842957;1191;
571,894531;1141;
571,946167;1214;
571,997742;1180;
572,049316;1111;
572,100952;1095;
572,152527;1091;
572,204163;1165;
572,255737;1201;
572,307373;1177;
572,358948;1229;
572,410522;1276;
572,462158;1308;
572,513733;1275;
572,565369;1149;
572,616943;1202;
572,668518;1219;
572,720154;1281;
572,771729;1201;
572,823364;1203;
572,874939;1284;
572,926514;1260;
572,978149;1211;
573,029724;1112;
573,081360;1220;
573,132935;1270;
573,184509;1301;
573,236145;1271;
573,287720;1252;
573,339355;1276;
573,390930;1344;
573,442505;1350;
573,494141;1305;
573,545715;1392;
573,597351;1357;
573,648926;1354;
573,700562;1394;
573,752136;1363;
573,803711;1290;
573,855347;1327;
573,906921;1322;
573,958557;1342;
574,010132;1304;
574,061707;1293;
574,113342;1239;
574,164917;1138;
574,216553;1253;
574,268127;1221;
574,319702;1258;
574,371338;1235;
574,422913;1276;
574,474548;1250;
574,526123;1234;
574,577698;1253;
574,629333;1286;
574,680908;1271;
574,732544;1320;
574,784119;1315;
574,835693;1272;
574,887329;1342;
574,938904;1384;
574,990540;1360;
575,042114;1361;
575,093750;1326;
575,145325;1399;
575,196899;1447;
575,248535;1466;
575,300110;1449;
575,351746;1458;
575,403320;1521;
575,454895;1502;
575,506531;1596;
575,558105;1555;
575,609741;1586;
575,661316;1546;
575,712891;1587;
575,764526;1588;
575,816101;1559;
575,867737;1632;
575,919312;1613;
575,970886;1589;
576,022522;1663;
576,074097;1731;
576,125732;1716;
576,177307;1695;
576,228882;1572;
576,280518;1669;
576,332092;1689;
576,383728;1748;
576,435303;1677;
576,486938;1760;
576,538513;1665;
576,590088;1676;
576,641724;1776;
576,693298;1819;
576,744934;1815;
576,796509;1815;
576,848083;1765;
576,899719;1852;
576,951294;1868;
577,002930;1731;
577,054504;1714;
577,106079;1783;
577,157715;1834;
577,209290;1785;
577,260925;1834;
577,312500;1826;
577,364075;1701;
577,415710;1835;
577,467285;1832;
577,518921;1852;
577,570496;1913;
577,622070;1924;
577,673706;1959;
577,725281;2017;
577,776917;1972;
577,828491;1959;
577,880127;2004;
577,931702;1947;
577,983276;2015;
578,034912;2184;
578,086487;2117;
578,138123;2118;
578,189697;2128;
578,241272;2133;
578,292908;2126;
578,344482;2163;
578,396118;2148;
578,447693;2199;
578,499268;2229;
578,550903;2073;
578,602478;1967;
578,654114;1888;
578,705688;1876;
578,757263;2037;
578,808899;2153;
578,860474;2110;
578,912109;2059;
578,963684;2043;
579,015259;2235;
579,066895;2203;
579,118469;2203;
579,170105;2211;
579,221680;2177;
579,273315;2123;
579,324890;2075;
579,376465;2118;
579,428101;2037;
579,479675;2075;
579,531311;2194;
579,582886;2312;
579,634460;2212;
579,686096;2288;
579,737671;2248;
579,789307;2329;
579,840881;2304;
579,892456;2392;
579,944092;2353;
579,995667;2376;
580,047302;2317;
580,098877;2353;
580,150452;2344;
580,202087;2330;
580,253662;2530;
580,305298;2510;
580,356873;2412;
580,408447;2487;
580,460083;2494;
580,511658;2575;
580,563293;2523;
580,614868;2468;
580,666504;2595;
580,718079;2644;
580,769653;2583;
580,821289;2559;
580,872864;2475;
580,924500;2577;
580,976074;2472;
581,027649;2506;
581,079285;2547;
581,130859;2493;
581,182495;2448;
581,234070;2488;
581,285645;2596;
581,337280;2440;
581,388855;2571;
581,440491;2471;
581,492065;2422;
581,543640;2348;
581,595276;2401;
581,646851;2306;
581,698486;2197;
581,750061;2248;
581,801636;2178;
581,853271;2300;
581,904846;2276;
581,956482;2281;
582,008057;2270;
582,059692;2259;
582,111267;2231;
582,162842;2225;
582,214478;2252;
582,266052;2298;
582,317688;2362;
582,369263;2354;
582,420837;2377;
582,472473;2345;
582,524048;2406;
582,575684;2467;
582,627258;2537;
582,678833;2565;
582,730469;2578;
582,782043;2636;
582,833679;2768;
582,885254;2693;
582,936829;2743;
582,988464;2829;
583,040039;2802;
583,091675;2886;
583,143250;2804;
583,194824;2751;
583,246460;2913;
583,298035;2985;
583,349670;2909;
583,401245;2879;
583,452881;2923;
583,504456;3097;
583,556030;3081;
583,607666;3046;
583,659241;3016;
583,710876;3071;
583,762451;3057;
583,814026;3082;
583,865662;2976;
583,917236;2976;
583,968872;3093;
584,020447;3173;
584,072021;3117;
584,123657;2995;
584,175232;3214;
584,226868;3135;
584,278442;3096;
584,330017;3157;
584,381653;3177;
584,433228;3218;
584,484863;3099;
584,536438;3074;
584,588013;3065;
584,639648;3052;
584,691223;2985;
584,742859;2978;
584,794434;3108;
584,846069;3086;
584,897644;3007;
584,949219;2884;
585,000854;2866;
585,052429;2827;
585,104065;2797;
585,155640;2705;
585,207214;2686;
585,258850;2751;
585,310425;2713;
585,362061;2714;
585,413635;2743;
585,465210;2814;
585,516846;2850;
585,568420;2852;
585,620056;2858;
585,671631;2750;
585,723206;2826;
585,774841;3030;
585,826416;2894;
585,878052;2840;
585,929626;2889;
585,981201;3035;
586,032837;3024;
586,084412;2967;
586,136047;2933;
586,187622;3010;
586,239258;2940;
586,290833;2923;
586,342407;2916;
586,394043;2802;
586,445618;2435;
586,497253;2393;
586,548828;2807;
586,600403;2702;
586,652039;2766;
586,703613;2832;
586,755249;2945;
586,806824;2778;
586,858398;2728;
586,910034;2809;
586,961609;2770;
587,013245;2758;
587,064819;2907;
587,116394;2895;
587,168030;2791;
587,219604;2796;
587,271240;2804;
587,322815;2871;
587,374390;2832;
587,426025;2741;
587,477600;2792;
587,529236;2831;
587,580811;2822;
587,632446;2725;
587,684021;2716;
587,735596;2816;
587,787231;2660;
587,838806;2617;
587,890442;2624;
587,942017;2656;
587,993591;2668;
588,045227;2720;
588,096802;2621;
588,148438;2759;
588,200012;2755;
588,251587;2645;
588,303223;2658;
588,354797;2702;
588,406433;2711;
588,458008;2690;
588,509583;2668;
588,561218;2731;
588,612793;2668;
588,664429;2647;
588,716003;2643;
588,767578;2722;
588,819214;2606;
588,870789;2516;
588,922424;2615;
588,973999;2620;
589,025635;2546;
589,077209;2456;
589,128784;2485;
589,180420;2423;
589,231995;2373;
589,283630;2429;
589,335205;2376;
589,386780;2543;
589,438416;2410;
