603,276306;1878;
603,326050;1753;
603,375793;1896;
603,425598;1896;
603,475342;1910;
603,525085;1948;
603,574829;1898;
603,624573;1830;
603,674377;1807;
603,724121;1868;
603,773865;1925;
603,823608;1919;
603,873413;1956;
603,923157;1989;
603,972900;1915;
604,022644;1863;
604,072388;1970;
604,122192;1893;
604,171936;1903;
604,221680;2047;
604,271423;2018;
604,321167;1979;
604,370972;1967;
604,420715;1895;
604,470459;1913;
604,520203;1990;
604,569946;1960;
604,619751;2094;
604,669495;2120;
604,719238;1908;
604,768982;1865;
604,818787;1979;
604,868530;1971;
604,918274;1850;
604,968018;1871;
605,017761;1878;
605,067566;1880;
605,117310;1962;
605,167053;2028;
605,216797;1946;
605,266602;1880;
605,316345;1826;
605,366089;1913;
605,415833;2057;
605,465576;1956;
605,515381;1939;
605,565125;1959;
605,614868;1921;
605,664612;1863;
605,714355;1916;
605,764160;1931;
605,813904;1880;
605,863647;1937;
605,913391;1964;
605,963135;1987;
606,012939;1975;
606,062683;1963;
606,112427;1915;
606,162170;1967;
606,211975;1911;
606,261719;1909;
606,311462;1917;
606,361206;1934;
606,410950;1935;
606,460754;1948;
606,510498;1887;
606,560242;1793;
606,609985;1895;
606,659790;1979;
606,709534;1845;
606,759277;1886;
606,809021;1940;
606,858765;2011;
606,908569;1953;
606,958313;1870;
607,008057;2015;
607,057800;2020;
607,107544;1952;
607,157349;1926;
607,207092;1908;
607,256836;1943;
607,306580;1966;
607,356323;1911;
607,406128;1940;
607,455872;1869;
607,505615;1958;
607,555359;1957;
607,605164;1951;
607,654907;1945;
607,704651;1975;
607,754395;2000;
607,804138;2045;
607,853943;1934;
607,903687;1935;
607,953430;1875;
608,003174;1893;
608,052979;1903;
608,102722;1832;
608,152466;1940;
608,202209;1907;
608,251953;1858;
608,301758;1811;
608,351501;1742;
608,401245;1721;
608,450989;1967;
608,500732;1968;
608,550537;1899;
608,600281;1854;
608,650024;1954;
608,699768;1940;
608,749512;1832;
608,799316;1828;
608,849060;1998;
608,898804;1965;
608,948547;1940;
608,998352;1863;
609,048096;1920;
